order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,discounted_delivery
ORD046742,ID2700682440,2022-03-16,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('Olivia x460', 1)]",9125,33.043,-37.8236668,144.9770017,50,Autumn,False,0.86486,"great love the display and easy to use, though still learning what all it can do everyday.",True,66.086
ORD251923,ID4353937733,2022-05-23,Bakers,"[('Thunder line', 2), ('Alcon 10', 2)]",22260,62.922,-37.82520020000001,145.0110664,25,Autumn,True,2.19165,good phone good phone,True,83.896
ORD038962,ID6202471439,2022-09-23,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2)]",22260,39.155,-37.8214333,144.9812586,50,Spring,False,1.07689,great camera set up and 5 day battery great camera set up and 5 day battery lucent rocks !,True,78.31
ORD269412,ID0128874985,2022-05-29,Bakers,"[('pearTV', 1), ('Alcon 10', 1)]",15260,66.969,-37.8006458,145.0012261,0,Autumn,False,1.16675,great 📱 omg im ssssoooo in 😍 with this 📱!! i ❤ the size and quality of it it looked new and it arrived on time and i been in 😍 since 😁😁😁,True,66.969
ORD374140,ID0363400584,2022-04-26,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",8060,52.961,-37.7992159,144.9620989,25,Autumn,True,1.99787,the phone just sucks! slowest phone i've ever owned i don't get internet access half of the time most texts don't come in until hours or even days after the fact overheats with the quickness this is my second xp 2.... i thought the first one i purchased was defective so i exchanged it for a second one but nope...the phone just sucks!,False,70.61466666666666
ORD341238,ID5967784017,2022-11-19,Nickolson,"[('iStream', 1), ('Universe Note', 1)]",3600,90.786,-37.8043302,144.96759369999995,0,Spring,True,1.59722,good phone....if you live in china i didn't like that the phone was used and i paid for new. plus it doesn't allow 4g connection in the us,False,90.786
ORD429085,ID0664379580,2022-03-09,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",4260,77.265,-37.8204679,144.9660046,0,Autumn,True,0.37512,sleep-g i do recommend,True,77.265
ORD138484,ID0387153055,2022-03-27,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,39.869,-37.8002975,144.9497049,25,Autumn,False,1.397,don’t buy it didn’t work in the slightest bit. got a sim card and it is worthless,False,53.15866666666667
ORD393019,ID0091971018,2022-10-19,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,73.761,-37.81764620000001,144.94868780000004,0,Spring,False,0.57159,four stars phone is pretty slow but i understand that you cannot expect much from a $5 phone. very basic functions,True,73.761
ORD020268,ID4234880941,2022-11-25,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,60.921,-37.8039919,144.9691179,25,Spring,False,1.62602,looks brand new this phone was refurbished and i was afraid to purchase. but i have been proven wrong. this phone is in excellent condition and works perfectly. looks brand new. excellent purchase,True,81.228
ORD261472,ID0777765347,2022-08-21,Thompson,"[('iStream', 2), ('Universe Note', 2)]",7200,67.566,-37.8080828,144.9579656,0,Winter,False,1.08604,"the best phone excellent product!, it is a good high-end terminal and it doesn't have any anoying customization from the manufacturer. nice an neat phone!",True,67.566
ORD147740,ID5556316824,2022-12-01,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",18860,49.167,-37.80782429999999,144.93392880000005,50,Summer,True,1.27546,"bought two for my grandkids, a 10 year old boy. he does a lot of ar reading on this candle inferno tablet for school. as well as play games. he loves it and his parents are pleased with his eagerness to read.",True,98.334
ORD134221,ID2188406733,2022-08-14,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('iStream', 1), ('iAssist Line', 2)]",17000,44.901,-37.8123766,144.9692534,25,Winter,True,0.69271,broken have had the phone for 2 months and the middle home circle button is defective and doesn't work may i return please?,False,59.868
ORD036365,ID4723274545,2022-08-06,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('pearTV', 2)]",15230,67.205,-37.8080901,144.97510780000005,0,Winter,False,1.26738,"great phone but not for use with verizon the phone seemed great for all that it could do. i had to return it due it not being compatible with verizon's network. additionally, the verizon corporate store says that it will not be compatible in the future.",True,67.205
ORD449152,ID1449289339,2022-07-26,Bakers,"[('Candle Inferno', 2), ('pearTV', 2)]",13480,78.352,-37.8153045,144.98582199999996,0,Winter,True,1.01686,five stars so far so good!,True,78.352
ORD021179,ID3148693053,2022-07-09,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",5500,25.911,-37.8123953,144.97238190000004,50,Winter,False,0.73366,does not work with verizon bought two phones for santa presents and they are not unlocked for verizon. very disappointed. do not buy if you need to set up with verizon carrier.,False,51.822
ORD012387,ID5656845890,2022-05-01,Bakers,"[('Toshika 750', 1), ('iStream', 1), ('Olivia x460', 1)]",5695,40.341,-37.81761510000001,145.00541069999997,50,Autumn,True,1.23311,"five stars good speed, like stanley",True,80.682
ORD454887,ID0298099652,2022-07-09,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,50.669,-37.80068660000001,144.97874209999995,25,Winter,True,1.78251,reclamoooo fue devuelto y aún no me contacta para pedir otro ó devolverme mi dinero,False,67.55866666666667
ORD456571,ID0224761673,2022-07-08,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,56.21,-37.8073255,144.99366940000004,25,Winter,True,0.32751,five stars great!!,True,74.94666666666667
ORD204561,ID0777793471,2022-02-15,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('pearTV', 2), ('iAssist Line', 2)]",26140,80.17,-37.8062531,144.9557032,0,Summer,True,1.04277,buyer beware! phone didn't work! the phone didn't work at all! when it arrived it wouldn't even power on! buyer beware.,False,80.17
ORD173899,ID3419344105,2022-12-23,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",14035,97.419,-37.8080982,144.9767184,0,Summer,True,1.32764,looks new! everything works fine except the battery. but definitely 5 star!,True,97.419
ORD345358,ID0356449290,2022-03-03,Bakers,"[('iStream', 1), ('Toshika 750', 2), ('Universe Note', 2)]",15690,57.739,-37.8071165,144.9876635,25,Autumn,True,0.73879,five stars i love it!!!!!,True,76.98533333333333
ORD392916,ID0114607264,2022-11-07,Nickolson,"[('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 1)]",11900,44.256,-37.8169672,144.9652935,25,Spring,False,0.41594,one star defected.,False,59.008
ORD213975,ID2588548697,2022-04-16,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",21350,64.763,-37.8256006,144.97693230000004,0,Autumn,False,1.0146,great phone. purchased 2 and both are working great ... great phone. purchased 2 and both are working great and a huge upgrade from an olivia s5 and a toshika z2.,True,64.763
ORD237719,ID0777737977,2022-06-22,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,65.989,-37.804923,144.95602780000004,0,Winter,False,1.16838,great phone with awesome battery life this phone is awesome. it has so many new features i never had in my old alcons. definitely worth the price. i love the camera!!!,True,65.989
ORD190276,ID0846546192,2022-10-16,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,71.846,-37.81994279999999,144.96865469999997,25,Spring,True,0.16948,"so good this cellphone is amazing, i recomended 100%",True,95.79466666666667
ORD477033,ID0313278046,2022-07-08,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",22710,31.38,-37.8093871,144.963212,50,Winter,True,1.16678,buy new phone turned off 4 months after purchase never turned back on,False,62.76
ORD383579,ID0361797592,2022-06-21,Bakers,"[('Thunder line', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('pearTV', 2)]",39330,40.373,-37.8059271,144.9788781,50,Winter,True,1.50793,this phone is just the best. will definitely get the latest . a70 notting...,True,80.746
ORD361625,ID0529157829,2022-12-27,Thompson,"[('iStream', 2), ('Universe Note', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",10660,49.3,-37.8236763,144.9377404,50,Summer,True,1.47415,"batería rota el celular en sí funciona perfecto, pero tiene una falla en la batería. figura como mantenimiento y anda al 80% del original. con la cámara o el parlante dura apenas unas horas. el resto, muy bien",True,98.6
ORD040808,ID3293343015,2022-03-08,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Thunder line', 1)]",3340,80.804,-37.8239406,144.9818069,0,Autumn,True,1.23106,all real aasi spect i love everything about it .,True,80.804
ORD012385,ID1449431437,2022-05-13,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Thunder line', 2)]",27140,78.365,-37.8152811,144.9748412,0,Autumn,True,0.59372,love the shipped right away. love the phone,True,78.365
ORD492416,ID0575428933,2022-09-27,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('Universe Note', 2), ('Toshika 750', 2)]",29020,105.613,-37.819034,144.9847274,0,Spring,True,1.33544,five stars excellent purchase,True,105.613
ORD366839,ID0746912588,2022-11-21,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Olivia x460', 1), ('Universe Note', 1)]",9315,70.277,-37.8241958,144.9840063,25,Spring,True,1.41576,nope home button is half chipped off. ridiculous quality control unacceptable.,False,93.70266666666667
ORD342904,ID0445190003,2022-12-28,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Olivia x460', 1), ('iStream', 2)]",12625,54.153,-37.7985847,144.96571219999996,50,Summer,True,2.25293,"not working i love the features of this phone,but i need a cdma phone where i live,and this is not.other than that, the phone is great.",True,108.306
ORD253306,ID0709976861,2022-06-21,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 1)]",18900,46.145,-37.8143828,144.9354512,25,Winter,True,1.03925,very bad. it does not work and i am trying ... the cellphone was connected to another number. very bad. it does not work and i am trying to return it.,False,61.52666666666667
ORD083921,ID0529157839,2022-06-27,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2)]",9425,49.2,-37.8234402,144.937746,25,Winter,True,1.45211,never again phone kept turning on and off. seriously a waste of my time. returning ridiculous,False,65.60000000000001
ORD338457,ID0312719435,2022-07-28,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,53.807,-37.8001762,144.9617518,25,Winter,False,1.89812,love this wished i had gotten it sooner,True,71.74266666666666
ORD277059,ID5457965889,2022-07-11,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",7965,31.32,-37.8193807,144.941667,50,Winter,True,0.88496,two stars it's a phone but it gets s***y service,False,62.64
ORD361609,ID2702095679,2022-10-01,Bakers,"[('pearTV', 1), ('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",17260,73.262,-37.8110053,144.9901675,0,Spring,False,0.45935,"like new phone for less than half the price of a new one. phone works and looks like new. battery was 3/4 charged, i inserted my sim card, installed the latest backup from my previous phone, and it has been working perfectly since. very satisfied.",True,73.262
ORD419209,ID4633638477,2022-03-16,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Candle Inferno', 2), ('pearTV', 1)]",27250,65.95,-37.80642720000001,144.9445756,0,Autumn,False,0.72904,good phone everything perfect.,True,65.95
ORD020902,ID0571731120,2022-11-21,Thompson,"[('Olivia x460', 1), ('Universe Note', 1)]",4675,40.038,-37.8244364,144.9435555,50,Spring,False,1.3454,good phone works great so far,True,80.076
ORD308275,ID4234880956,2022-01-14,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,43.444,-37.804274,144.9689013,50,Summer,True,1.5952,"great for internet-horrible for phone the big screen is nice and most of the apps, many of which i don't need, seem to work but the call quality is so bad that no one can understand a thing i'm saying. we have to text to communicate. totally useless as a telephone.",False,86.888
ORD290847,ID0597633390,2022-03-13,Bakers,"[('pearTV', 2), ('iAssist Line', 1)]",14845,62.017,-37.7998513,144.9812343,25,Autumn,True,1.67062,"i love my thunder line. has many features and works great.the only thing i don't like about it, is that i can't play my imusic on it. i'm going to have to pay for a spotify or digico music account.",True,82.68933333333334
ORD429655,ID0847532233,2022-10-11,Nickolson,"[('Universe Note', 2), ('pearTV', 2)]",19520,55.464,-37.821267,144.9669644,25,Spring,False,0.37444,great battery life and smooth operation battery life is amazing,True,73.952
ORD168737,ID2180785616,2022-05-14,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Thunder line', 1), ('Toshika 750', 1)]",7230,32.48,-37.8147394,144.9688945,50,Autumn,False,0.43306,love phone love this phone. excellent battery life,True,64.96
ORD111512,ID0844489307,2022-07-26,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",14500,48.966,-37.8207036,144.9480378,25,Winter,False,0.89797,i'm in love... i love this phone!,True,65.288
ORD058847,ID0277125012,2022-11-29,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 1)]",13240,57.361,-37.8128818,144.94284840000003,0,Spring,False,0.37189,worst customer service ever the phone was broken when i got it and my attempts to rectify the problem were met with a very unpleasant rep and an attitude,False,57.361
ORD402960,ID3967630067,2022-07-31,Thompson,"[('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 1)]",16500,76.825,-37.8175663,144.95251519999997,0,Winter,True,0.72531,"as described. great seller, and product. love it.",True,76.825
ORD145032,ID0709951980,2022-09-26,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('pearTV', 2), ('Olivia x460', 1)]",16455,89.391,-37.8125138,144.936229,0,Spring,True,0.95346,two stars software issues on this phone.,False,89.391
ORD242191,ID0650269460,2022-07-20,Nickolson,"[('iStream', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('Toshika 750', 1)]",12230,39.47,-37.8148083,144.9814605,25,Winter,False,1.12894,"this is the first time i have bought something from digico and give a bad review for its product my phone just stopped working after barely 3mths,(three days ago), am so upset...cause its cost me a lot of money. this is the first time i have bought something from digico and give a bad review for its product. not happy with this",False,52.626666666666665
ORD424203,ID4061053456,2022-02-23,Bakers,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,42.994,-37.8097839,144.9932567,50,Summer,True,0.17532,"very affordable price i'm very happy with this phone, best i've ever had.",True,85.988
ORD243986,ID6167344494,2022-09-25,Nickolson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,39.54,-37.8087625,144.9664167,50,Spring,False,1.1287,this tablet works great and my daughter loves it. only reason not 5 stars is because you cant access google play without rooting the tablet. way to ruin android digico.,True,79.08
ORD029638,ID3164000430,2022-09-14,Thompson,"[('pearTV', 1), ('Thunder line', 1)]",8490,63.926,-37.801524,144.92941240000005,25,Spring,False,1.9879,work good work good,True,85.23466666666667
ORD332391,ID0634784215,2022-02-21,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",6480,29.67,-37.8164305,144.9382911,50,Summer,False,0.87795,"phone was supposed to be factory unlocked, came locked with t-mobile i ordered a factory unlocked phone for a reason. i will update this review when they answer my request for a new phone unlocked per the offer and without t-mobile or any other provider apps on it.",False,59.34
ORD362336,ID0452381458,2022-10-26,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Thunder line', 2)]",5885,91.054,-37.8247485,144.9491309,0,Spring,True,1.35636,the problem is the battery the battery wears fast,False,91.054
ORD026935,ID3281126656,2022-01-04,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Alcon 10', 2)]",25100,39.975,-37.8048939,144.9615325,50,Summer,False,1.53882,buy it nice purchase,True,79.95
ORD255571,ID0638044384,2022-04-30,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('pearTV', 2), ('Toshika 750', 2)]",25940,33.884,-37.8173725,144.9288324,50,Autumn,True,1.68688,"olivia s8+ i bought a olivia universe s8 + 64gb unlocked phone - 6.2 ""screen - international version, but when installing a different sim card it is not compatible with any network even though it is an unlocked phone with international version",False,67.768
ORD455030,ID2769033576,2022-09-12,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350,71.739,-37.8185639,144.9677756,25,Spring,True,0.15616,"just like new, when i input my sim card here ... this item is 100% real. i got mine yesterday and it's perfectly ok. just like new,when i input my sim card here in nigeria it works ok. i don't know why this item is having negative view,to me it's jes too okay for the price just like new",True,95.652
ORD413755,ID2096325820,2022-12-20,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Universe Note', 2)]",17765,74.777,-37.8005883,144.9537663,25,Summer,True,1.46856,"xl is better first one i ordered didn't start at all. replacement device did not come with a genuine charger, which is okay. however, the pixel lags on a lot of apps especially games.",True,99.70266666666667
ORD167165,ID2977758612,2022-03-31,Bakers,"[('Lucent 330S', 1), ('Thunder line', 1), ('Universe Note', 1)]",6860,41.994,-37.82462460000001,144.98885249999995,50,Autumn,True,1.72233,"they easily set up to verizon pre paid i was hesitant, however the phones came in brand new condition and were unlocked. they easily set up to verizon pre paid. have had ours for about a month and love them. would definitely use this seller again.",True,83.988
ORD459776,ID1463620837,2022-07-30,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,66.041,-37.8188237,145.0023458,0,Winter,False,1.1649,"works have been using it for about 2 weeks, so far so good but as advertised",True,66.041
ORD337328,ID0259159793,2022-05-10,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 2)]",27025,35.697,-37.8216615,144.9630736,25,Autumn,False,0.66404,"phone was not gsm unlocked as advertised not happy at all, bought phone to work with cricket and come to find out it was carrier locked to t mobile!!!",False,47.596000000000004
ORD292744,ID0026034528,2022-01-19,Thompson,"[('iAssist Line', 1), ('iStream', 2)]",2525,71.382,-37.813458,144.9543042,0,Summer,False,0.64226,our tablet is fast and works very well. i am pleased with the amount of apps that digico offers.,True,71.382
ORD261297,ID0227324737,2022-03-30,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 1)]",9220,49.026,-37.8043117,144.9947485,0,Autumn,False,0.6342,hate this phone if you like listening to music while sleeping/charging forget about it.,False,49.026
ORD486559,ID2114973863,2022-06-14,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 1), ('Lucent 330S', 1)]",23805,42.795,-37.8253137,144.9887644,25,Winter,False,1.79746,bad phone never buy other olivia anything. phone been nothing but problems. top it off today it decided to factory reset its self... needless to say wasn't a good day.,False,57.06
ORD305062,ID6197212210,2022-10-13,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Alcon 10', 2), ('pearTV', 2)]",37720,104.025,-37.8087408,144.9348385,0,Spring,True,1.16127,good buy so far bought an at&t universe note 5. it came on time. no scratches or marks. works fine.,True,104.025
ORD081250,ID0777829815,2022-10-12,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('iStream', 1), ('pearTV', 1)]",13005,46.426,-37.8039924,144.9584611,50,Spring,True,1.39198,"don't get it refurbished this was purchased refurbished and the battery runs down in 2 hours time, flat. not that happy with it, will be looking for a new phone. if you purchase try purchasing new and not refurbished.",False,92.852
ORD358629,ID0370478025,2022-08-05,Bakers,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,60.613,-37.8084499,145.01278119999995,25,Winter,True,1.55296,really nice phone really like this phone it runs smoothly and over love the feel and layout. only thing i had to was get a sim card for at&t took all of 2 mins in store,True,80.81733333333334
ORD032289,ID6167289310,2022-04-27,Nickolson,"[('pearTV', 1), ('Olivia x460', 1), ('Thunder line', 1)]",9715,33.161,-37.8077318,144.97061269999998,50,Autumn,True,1.21286,trash the mic on my doesent work.,False,66.322
ORD425072,ID0576853251,2022-08-29,Bakers,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('Thunder line', 2)]",17750,83.099,-37.8261993,144.9950706,0,Winter,True,1.80375,this phone is pretty good. the seller of this phone even helped ... this phone is pretty good. the seller of this phone even helped me get it working on the phone service i'm on now.,True,83.099
ORD411786,ID3293340292,2022-12-04,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Universe Note', 1)]",9995,97.095,-37.82499050000001,144.98204730000003,0,Summer,True,1.30929,three stars olivia android - you must protect yourself from google. comes with bloatware. this model cannot be easily rooted to get rid of the bloat.,True,97.095
ORD178382,ID3967630063,2022-10-03,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2), ('Lucent 330S', 1), ('iStream', 1)]",6055,55.406,-37.8173309,144.9522948,25,Spring,False,0.69284,great phone for mothers and grandma's getting into the smart ... great phone for mothers and grandma's getting into the smart phone market that don't want to break the bank... pop it on straight talk and your good to go.,True,73.87466666666667
ORD241762,ID0746341029,2022-09-29,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('Alcon 10', 2)]",22520,45.358,-37.8032334,144.9966443,25,Spring,False,0.76298,"one star terrible cellular, it does not charge and it goes off constantly, do not buy it",False,60.47733333333333
ORD357584,ID0634774946,2022-01-31,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Thunder line', 1), ('Alcon 10', 1)]",15730,28.907,-37.8116138,144.9381312,50,Summer,False,0.79481,got the phone out of the box and got the ... got the phone out of the box and got the sim card into rhe phone but the screen wouldnt come on even though the phone registered that it was on,False,57.814
ORD140430,ID0746912556,2022-06-02,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730,40.717,-37.8248949,144.9828503,50,Winter,True,1.36359,good smart phone i sent this to my relative of another country and it works good. display is great. screen resolution could be better but absolutely okay. tun off and on button should be one press only.,True,81.434
ORD098765,ID4520380442,2022-03-23,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Toshika 750', 1)]",17800,59.829,-37.8200095,144.9614139,25,Autumn,True,0.73265,picked this up during black friday and for the price is a great starter tablet for my kids,True,79.772
ORD264054,ID2142179149,2022-10-15,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Thunder line', 1)]",26150,47.644,-37.7989809,144.9364074,50,Spring,True,1.78953,it doesnt work with my carrier not completely unlocked wont work with my carrier sprint,False,95.288
ORD272484,ID1450727205,2022-05-10,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 1)]",8995,40.971,-37.8240299,144.9852688,50,Autumn,True,1.50872,"great phone - continues to work well phone has worked well. purchased about 3 months ago and haven't had any issues. minor scratches on the home button (completely cosmetic, no issues), but otherwise looks brand new. works with a prepaid plan - boom mobile on the verizon network.",True,81.942
ORD332925,ID2384091385,2022-08-25,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2)]",17990,39.701,-37.8081163,144.97333390000003,50,Winter,True,1.21297,y2k you have a good battery life the camera is great as well and use it for work,True,79.402
ORD056156,ID2358071076,2022-10-27,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Thunder line', 1)]",7060,52.844,-37.8082812,144.9802632,50,Spring,True,1.33023,i was so happy to see this phone available at amozon i was so happy to see this phone available at amozon. i have the same phone and now my wife an i can both enjoy them.,True,105.688
ORD429092,ID0702373597,2022-06-18,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 2)]",31750,49.097,-37.8065423,144.9412049,25,Winter,False,0.85542,perfecto! excelente!,True,65.46266666666666
ORD096022,ID3777872789,2022-04-19,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Alcon 10', 2)]",21500,32.84,-37.8091482,144.94249399999995,50,Autumn,False,0.562,works great,True,65.68
ORD314337,ID2324025352,2022-04-29,Thompson,"[('Thunder line', 1), ('iStream', 2), ('Universe Note', 2), ('Toshika 750', 2)]",18020,31.238,-37.81713060000001,144.95287919999996,50,Autumn,True,0.71223,one star it seemed the back of it wouldn't connect so i sent back.,False,62.476
ORD291103,ID0635529209,2022-05-06,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('pearTV', 2), ('Olivia x460', 1)]",18725,49.134,-37.8140304,144.9396809,0,Autumn,False,0.66705,garbage it shocked my face and then completely stopped working. they’re selling phones with bad wiring 🙄,False,49.134
ORD391398,ID1224821976,2022-06-21,Thompson,"[('Universe Note', 2), ('pearTV', 1)]",13210,47.316,-37.812703000000006,144.9387562,25,Winter,True,0.73105,it was a wast of money and did not have ... it was a wast of money and did not have minutes on at all so if i was you don`t buy it you need a phone card for it,False,63.088
ORD494689,ID5422003858,2022-02-02,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Alcon 10', 2), ('pearTV', 2)]",39200,43.341,-37.800443,144.958785,50,Summer,True,1.70742,one month broken i have so many huawei phone . but it is first phone broken only one month,False,86.682
ORD304860,ID0589450471,2022-11-22,Nickolson,"[('pearTV', 2), ('iStream', 2)]",12920,39.577,-37.809674,144.9724644,50,Spring,False,1.02558,five stars really??? is new no used is amazing,True,79.154
ORD406574,ID6167191701,2022-10-09,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 1), ('Alcon 10', 1)]",20010,77.108,-37.8189749,144.9549254,25,Spring,True,0.98459,"five stars love this phone, does everything you would want a phone to do and more.",True,102.81066666666668
ORD313122,ID0373652147,2022-03-31,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",20675,63.119,-37.8120228,144.9262547,25,Autumn,True,1.8319,"great came in near perfect condition. amazing for the price. battery life is a little used up, but more than enough to get through the day under heavy use (music, apps, videos).",True,84.15866666666666
ORD366201,ID0576841731,2022-03-15,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Olivia x460', 1)]",5105,82.764,-37.8244598,144.98769319999997,0,Autumn,True,1.7237,nice 👍 very nice,True,82.764
ORD213572,ID2835264526,2022-06-03,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('pearTV', 1)]",16120,42.002,-37.82488970000001,144.93613340000005,50,Winter,True,1.66555,five stars best price for the phone,True,84.004
ORD414832,ID0635529684,2022-08-04,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1), ('iStream', 2), ('Thunder line', 2)]",15835,47.428,-37.813532,144.9410007,25,Winter,False,0.54215,five stars i love my universe note 8.,True,63.23733333333333
ORD050529,ID0575529171,2022-02-28,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",8590,41.179,-37.82391610000001,144.9877779,50,Summer,False,1.68248,bought it for my daughter and she can't put it down. great for nextflix,True,82.358
ORD262718,ID5957906944,2022-05-24,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,71.04,-37.8000517,144.9745569,0,Autumn,True,2.11061,"not a refurbished alcon it is not a refurbished alcon, it is activated",False,71.04
ORD078859,ID0207141375,2022-10-29,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",2235,105.676,-37.8241184,144.9534812,0,Spring,True,1.39325,"four stars fingerprint scanner doesn’t work, luckily i didn’t want it anyway. someone else might be really dissatisfied.",True,105.676
ORD061465,ID0576875265,2022-07-18,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 1)]",22500,64.469,-37.81969210000001,144.9795055,0,Winter,False,0.88383,"this phone is everything stated plus more, this phone is everything stated plus more, you cannot go wrong if you choose to purchase this unlocked phone its worth every dime short and simple",True,64.469
ORD396457,ID3146808059,2022-08-25,Bakers,"[('Olivia x460', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",17945,59.616,-37.8127728,144.98372519999995,25,Winter,True,1.05811,"a happy wife, a happy man looks almost new! a happy wife, a happy man :-)",True,79.488
ORD419939,ID1449431156,2022-12-06,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790,35.363,-37.8132475,144.9737198,50,Summer,False,0.6991,"technologically advanced this smartphone is, ""technologically advanced."" one example, my download speed was 233 mbps connected to my 200 mbps spectrum internet home wi-fi. i rate this phone 10 stars. you rock huawei!",True,70.726
