order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD486054,ID1686695038,2022-09-01,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",10305,46.496,-37.79836029999999,144.9443919,50,Spring,True,1.61057,"doesn't work with verizon very annoyed to see that the phone doesn't work with verizon, even though it states in the description otherwise. please don't buy this product. the pear store instructed me it only works on limited networks.",False
ORD110838,ID0364328927,2022-08-19,,"[('iAssist Line', 1), ('iStream', 2)]",2525,35.82,-37.7996134,144.96067419999997,50,Winter,False,,five stars works really well.,True
ORD287916,ID0033238480,2022-03-30,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,82.477,-37.800251,144.96242890000005,0,Autumn,True,1.93316,best phone ever love it,True
ORD068781,ID5002592914,2022-06-28,,"[('Toshika 750', 2), ('iStream', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",11395,48.065,-37.8120434,144.9518353,25,Winter,False,,already bought the speaker attachment and is super pleased w/that my daughter loves this phone! already bought the speaker attachment and is super pleased w/that! and is asking for the camera attachment for birthday/christmas..,True
ORD109990,ID2621587161,2022-06-30,Bakers,"[('Olivia x460', 2), ('iStream', 2), ('iAssist Line', 1)]",4975,54.89,-37.8000263,145.01412119999995,0,Winter,False,1.99793,one star i cheated the box came empty. my money back,False
ORD003387,ID0597633390,2022-08-05,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('iStream', 2)]",6275,66.766,-37.7998513,144.9812343,0,Winter,True,1.67062,"llego malo el telefono..... the phone came bad, every time you activate the bing search like voice commands, update and restoration factory defaults and nothing remains the same desepcionado of this purchase.",False
ORD062351,ID6167344511,2022-04-28,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",26570,49.157,-37.8068471,144.96579430000003,25,Autumn,True,1.34883,"this phone is crap i only bought this phone about a month ago and it just went off on its on and will not come back on for 2 days now. this phone is not worth it at all, persons should think twice before purchasing this phone. am wondering how can i get my money back",False
ORD113210,ID6197211590,2022-07-29,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Thunder line', 1)]",20380,38.507,-37.815005600000006,144.932818,25,Winter,False,1.27985,"went back to my z2 not all it's cracked up to be, literally...... screen cracked and went back in one week. the screen is not made how the z2 was. i was very disappointed and decided to return the replacement too. this phone is not going to last at all",False
ORD431032,ID0128882501,2022-09-30,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,103.421,-37.800973,144.9974642,0,Spring,True,1.02343,great device i absolutely love this phone. it has all the features i've been wantin and it's really fast,True
ORD379092,ID4283908893,2022-05-22,,"[('iStream', 2), ('Thunder line', 1), ('Toshika 750', 1)]",6800,64.593,-37.81249920000001,144.9742733,0,Autumn,True,0.79555,alcon x 10 no lo recomiendo..........la pantalla táctil falla a cada rato y hay programas que no puedes cerrar y siri nada que resuelve,False
ORD279533,ID0387153005,2022-11-22,,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,83.208,-37.8085606,144.94527219999995,0,Spring,True,,phone works except i can't call anyone cause they can't ... phone works except i can't call anyone cause they can't hear me and i can barley hear them everything else works,False
ORD316227,ID0054552193,2022-08-24,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,60.833,-37.82089000000001,144.9844083,25,Winter,True,1.33121,good for the price awesome phone has good speed clarity durable but the battery was used and hold a charge while not plugged in. replacing it solved the issue. good buy for the price.,True
ORD211781,ID1132069602,2022-11-21,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",14130,95.24,-37.8141568,144.9446599,0,Spring,True,0.26862,five stars wish i had two,True
ORD019337,ID3967630067,2022-02-22,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",21350,54.27,-37.8175663,144.95251519999997,25,Summer,False,0.72531,five stars great pphone,True
ORD405654,ID0248746924,2022-06-14,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,,-37.8254825,144.9962161,0,Winter,True,1.72607,"this is a great phone for the money this is a great phone for the money. only gave it a 4 star because of poor customer service and poor software personalization. somehow, the mike level was too low, and unable to adjust. had to wipe the phone and start from scratch. otherwise its a great phone.",True
ORD072252,ID1985561682,2022-08-13,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",12215,74.961,-37.81674829999999,144.96998069999995,0,Winter,True,0.20901,olivia universe note 4 great deal. great phone. super fast shipping.,True
ORD344428,ID1900234252,2022-11-19,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,65.417,-37.8076385,144.96202119999995,0,Spring,False,1.38781,"i didn't like it i used the phone for 3 months. after a month, the phone began to work badly and hang, not all headphones work in the phone выделите текст, чтобы посмотреть примеры",False
ORD078152,ID6206790703,2022-09-15,,"[('Olivia x460', 1), ('pearTV', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",12175,60.248,-37.8109646,144.9782127,25,Spring,False,,ok it's very hot,True
ORD324351,ID0384017929,2022-09-24,Bakers,"[('pearTV', 2), ('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",26010,38.26,-37.8046197,144.98844509999995,50,Spring,False,0.84527,"best bug for the price i am android lover, this is my second phone for temp usage . i feel this is very good phone when compare to over price pear and olivia phones.",True
ORD326877,ID0370243352,2022-03-21,,"[('Candle Inferno', 2), ('Olivia x460', 2), ('iStream', 2)]",3610,62.775,-37.8021156,144.96833059999997,25,Autumn,True,,"great great phone, great camera, i love the screening feature and the google assitand",True
ORD023318,ID6167417913,2022-02-11,,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,29.01,-37.817085,144.9534563,50,Summer,False,0.74613,worst phone i ever had and i had them all worst phone i ever had and i had them all . very slow and sluggish. it finally caught on inferno and all most burn my house,False
ORD320657,ID0370749787,2022-01-19,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590,71.661,-37.8153174,144.9854775,25,Summer,True,1.04248,phone was in perfect condition. came sealed and packed with charger. also included instructions for setting up phone for different cell phone carriers. phone was in perfect condition.,True
ORD124415,ID0030287524,2022-01-16,Bakers,"[('Alcon 10', 2), ('Thunder line', 2), ('pearTV', 1)]",28570,,-37.7988111,144.9891795,25,Summer,True,1.35411,works great. really convenient and light. works great.,True
ORD245859,ID0571731076,2022-11-12,,"[('Alcon 10', 1), ('pearTV', 2), ('Universe Note', 2), ('Thunder line', 2)]",32830,104.95,-37.8241208,144.9439195,0,Spring,True,1.30406,"good basic phone i really like this phone. got it to replace the kin 1 which was awful! the barrage is simple to use, camera is fine, and this one is waterproof (not that it will survive a washing machine). good sound quality with no dropped calls. i would buy it again.",True
ORD423005,ID0387153083,2022-01-11,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,38.873,-37.8048885,144.9522312,50,Summer,True,0.9783,stop working in a few days --- stay away the screen blacked out in a few days. i have returned it as it was defective. the company refused and asked us to send a pre-paid postage to them so we could pay for the shipment for their defective phone. we are still working with the company and would keep you informed.,False
ORD382474,ID0746912592,2022-02-09,Nickolson,"[('Universe Note', 2), ('pearTV', 2), ('iAssist Line', 2)]",23970,97.21,-37.8242095,144.9842075,0,Summer,True,1.43233,"very good quality great backup phone when your daily driver phone needs repair. a tad bulky, but very good performance and long lasting battery.",True
ORD046529,ID6167344578,2022-08-17,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('iStream', 1)]",10020,,-37.81595220000001,144.9731899,50,Winter,True,0.43468,like it to do more,True
ORD074886,ID0579986299,2022-01-31,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",11270,63.984,-37.8123988,144.94717219999995,25,Summer,True,0.03187,great phone at a good price. i love this phone. it's fast and has great features. i have always liked lucentrola phones.,True
ORD494748,ID0595594344,2022-07-27,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Lucent 330S', 1)]",8430,59.028,-37.8096282,144.97148719999996,25,Winter,True,1.01258,good value genuine xp. great phone. good value. wish there were more windows phones around.,True
ORD066905,ID5276518426,2022-03-23,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Lucent 330S', 1)]",5840,80.631,-37.81201770000001,144.9784624,0,Autumn,True,1.07247,"good overall product. the phone i received didn't have a strong cellular connection. it would constantly drop connection to 3g or all together. phone was brand new and seller is great, just a faulty product from toshika.",True
ORD489019,ID2181275335,2022-10-18,,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",8360,44.252,-37.8087825,144.966348,50,Spring,True,,bad phone kept dropping service after a couple weeks,False
ORD236654,ID0628177517,2022-01-02,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 2)]",15270,,-37.8120017,144.9478347,0,Summer,True,0.10061,"great phone for the price awesome phone for the price, beautiful display, great camera, and audio. the fingerprint isn't great though and face scans its not as fast but if you are willing to live with that you can save a lot of money and still have a great phone.",True
ORD215675,ID0780915027,2022-08-02,Thompson,"[('iAssist Line', 1), ('iStream', 1), ('Thunder line', 1), ('Universe Note', 1)]",8005,39.809,-37.80096470000001,144.9566486,25,Winter,False,1.55197,"s7 camera error my camera stopped working after a couple weeks. reading online it is a known error for s7s. phone has no warranty, and olivia says it must be repaired or replaced at my expense.",False
ORD477497,ID0060088893,2022-01-27,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,47.402,-37.8209705,144.98496609999995,25,Summer,False,1.38107,"will not charge phone will not charge. bought a like new phone, and it will not charge with a cord. it would have been nice to be for warned about this. now i have to spend another $60 so i can charge my phone.",False
ORD276760,ID6167489437,2022-08-07,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,67.252,-37.81209000000001,144.95931159999995,0,Winter,False,1.07862,"top of the line phone i love my note 9. great battery life, excellent build, very speedy and amazing screen quality.",True
ORD118646,ID3945799036,2022-10-06,,"[('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 2)]",26895,103.114,-37.81913820000001,144.95416519999995,0,Spring,True,,good deal it was like new and had a screen protector already installed. no earphones included.,True
ORD412267,ID0638044398,2022-02-07,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Universe Note', 2), ('pearTV', 2)]",20530,31.683,-37.8124052,144.9316335,50,Summer,False,1.35776,two stars slow and my screen has a white tiny light that's always on.,False
ORD352098,ID2296606724,2022-12-07,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,,-37.8147001,145.01365969999995,0,Summer,True,1.70309,"olivia at its best excellent design, works extremely fast. i love it",True
ORD142555,ID0417270188,2022-09-05,Bakers,"[('Universe Note', 2), ('Alcon 10', 1), ('Toshika 750', 1)]",20170,30.534,-37.809813,144.9888787,50,Spring,False,0.55912,scratches on screen and cracks removed the screen protector that the seller had put on it and found out about the poor state of the screen. refurbished means that product has been renewedso a screen without scratches would have been much appreciated seriously,False
ORD467172,ID0250933658,2022-12-11,,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,98.697,-37.8211073,145.00157919999995,0,Summer,True,,great phone was hesitant buying this but worked right out of the box. even came with original chargers.,True
ORD066059,ID0575554313,2022-10-03,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Thunder line', 1)]",12355,107.734,-37.8260379,144.9837062,0,Spring,True,1.49522,capability to use quickly. it's perfect for me.,True
ORD329442,ID4884445043,2022-04-27,,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Toshika 750', 2)]",18065,34.48,-37.8005849,144.9344349,50,Autumn,False,,shipped only material written in spanish. no manual. material that was included was only in spanish. those are my only complaints. i love the phone.,True
ORD016654,ID0634779299,2022-11-10,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",10860,51.284,-37.8135093,144.9378039,50,Spring,True,0.82008,sweet budget phone very beautiful and practical phone,True
ORD094357,ID0267349455,2022-02-25,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",23875,95.253,-37.8255941,144.9777921,0,Summer,True,1.06402,very responsive. great sound quality for its size.,True
ORD114111,ID0582798938,2022-12-11,Nickolson,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,76.057,-37.8198301,144.97954860000004,0,Summer,False,0.88982,five stars best phone in the world.,True
ORD499906,ID0576832873,2022-07-24,Bakers,"[('iStream', 1), ('pearTV', 2)]",12770,51.596,-37.8174308,144.9878354,0,Winter,False,1.05264,"false advertising. used and dirty product. do not purchase. false advertising and product is not new. i received a dirty and dusty phone. phone sold in usa, but comes with a foreign charger. box clearly states "" made for india sim card"". stay away. this is a scam.",False
ORD411258,ID0579503422,2022-04-06,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",8560,,-37.8138099,144.9497383,25,Autumn,False,0.26668,five stars great !,True
ORD144401,ID1217532859,2022-06-09,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",4750,62.499,-37.8180264,144.9485387,0,Winter,False,0.60976,"works well for recipes and references. nice device, just the right size.",True
ORD404693,ID0319157116,2022-06-27,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450,49.226,-37.8074393,144.9670156,25,Winter,True,1.26168,every time i turn this phone on it gives me ... every time i turn this phone on it gives me an orange error message and this phone does not allow group messages and it also does not display any pictures in the text messaging. will not purchase from this business again.,False
ORD208711,ID0130040956,2022-06-13,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 1), ('Olivia x460', 1)]",9195,51.831,-37.8029953,144.92810690000005,25,Winter,True,1.98539,this phone sucks no reception in my house doesn't connect to the ... this phone sucks no reception in my house doesn't connect to the microcell at&t gave me is not compatible with it the phone sucks,False
ORD388854,ID0356085105,2022-08-22,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2), ('iStream', 1)]",5060,46.724,-37.8146759,145.00156840000002,25,Winter,True,0.76282,"i have two google home devices. they seem to be lacking in smart5 home controls. now i find out that additional devices are necessary to use thunder in a smarthome configuration. although currently somewhat limited, i expect that google home will surpass the thunder with addon smarthome devices. i'll wait, rather then buy these devices twice.",False
ORD294342,ID1985551132,2022-07-02,,"[('Universe Note', 1), ('Toshika 750', 2)]",12090,34.601,-37.8049418,144.96627819999995,50,Winter,False,1.54685,good fast shipment. good phone,True
ORD218777,ID6167344601,2022-09-29,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,86.867,-37.8101791,144.9698524,0,Spring,True,0.93721,"not unlocked tablet was not unlocked as advertised. tried reaching out to seller with no reply, and upon contacting at&t, was told it could not be unlocked since it had not been on a service plan for at least 60 days.",False
ORD029670,ID0628173794,2022-03-12,Thompson,"[('Alcon 10', 2), ('iStream', 1)]",18050,60.574,-37.8127823,144.9479386,0,Autumn,False,0.07744,very nice! this was a gift. my friend is very happy with it.,True
ORD264447,ID2941596446,2022-03-09,Nickolson,"[('Universe Note', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",13320,31.767,-37.8198075,144.974575,50,Autumn,False,0.46194,arrival time love the phone and ontime shipping.,True
ORD215039,ID0370751789,2022-01-29,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 2), ('iStream', 2)]",16270,38.811,-37.8155255,144.9878219,50,Summer,True,0.8964,one star this phone does not work with our t-mobile network and were told it would. i need a refund !!!,False
ORD384242,ID0576853312,2022-11-05,Bakers,"[('Thunder line', 2), ('Olivia x460', 1)]",5585,94.572,-37.8262512,144.9951295,0,Spring,True,1.80949,"bad we liked the pictures. but that's all. didn't work well with our carrier. lots of dropped calls and missed calls. landed up buying another phone. missed our return window, and it had a small crack in a corner we didn't notice until it was too late.",False
ORD374278,ID0356127080,2022-07-27,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",9005,39.55,-37.8174365,144.98875690000003,50,Winter,True,1.00511,do not hesitate to purchase toshika products great quality product..,True
ORD084531,ID0312718905,2022-04-12,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540,62.516,-37.8044309,144.9624253,25,Autumn,True,1.63274,très bon article good product,True
ORD103507,ID3793626743,2022-08-20,,"[('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",12400,78.217,-37.8233035,144.9767901,0,Winter,True,0.82457,four stars very good and dependable unit.,True
ORD285083,ID2935371917,2022-01-28,Bakers,"[('pearTV', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",21690,81.963,-37.8249054,144.9919171,0,Summer,False,1.68507,"it's awsome,universe note 9 i like the universe note 9, it looked brand new , working great, thank you, the only issue i had was the charger was no good, but got a new charger and the phone is awsome, its worth 5 stars. i am a happy customer",True
ORD090869,ID0591432788,2022-04-21,,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,48.297,-37.8195758,144.9632486,25,Autumn,False,,"battery life . ☹️ the phone is a very nice phone. the camara is sexy and the response time is great . however, the battery life is not good. recharge this device 2 to three times daily. even tried dim lights and to use more dark backgrounds. battery drains quite fast.",True
ORD369670,ID0711328221,2022-07-07,Thompson,"[('Thunder line', 1), ('iStream', 2)]",2480,58.154,-37.807921,144.9577424,25,Winter,True,1.07749,"five stars amazing phone, design very fancy camera i think one of the best around ! delivery perfect!",True
ORD133671,ID0452381158,2022-02-18,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,60.025,-37.8250103,144.94951709999995,25,Summer,False,1.3901,screen size was awesome and so was the battery life best phone ever owned...,True
ORD201086,ID0638051079,2022-05-17,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('iStream', 2)]",5090,63.566,-37.818287700000006,144.966146,0,Autumn,False,0.30137,... i purchased was a refurbished item and was in great shape and works well the telephone that i purchased was a refurbished item and was in great shape and works well.,True
ORD384980,ID2384091381,2022-08-15,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",12490,81.997,-37.8079154,144.9733791,0,Winter,True,1.23557,i like the looks better than the original thunder.  i moved my old thunder to the basement family room. nice sound.,True
ORD156962,ID0534017209,2022-08-10,,"[('Alcon 10', 2), ('iStream', 2), ('Universe Note', 2), ('pearTV', 2)]",37720,45.411,-37.8097134,144.9879612,25,Winter,True,,"piece of junk this phone is a piece of junk. do not buy it!!! if you want a good quality olivia phone get one that is all touchscreen. i have had this phone for 2 years now and at times it makes random strange noises and will turn off at the wrong times. do not buy! oh yeah, i gave it 1 star for working, that's it.",False
ORD458938,ID0371967865,2022-05-25,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",2390,60.493,-37.8070505,144.9712139,25,Autumn,True,1.29339,overall it was good for a used phone there were scratches on the screen,True
ORD329233,ID1492350747,2022-07-24,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('Lucent 330S', 1)]",19430,85.332,-37.80195300000001,144.9636853,0,Winter,True,1.88673,great phone and great camera. love this phone. takes great pictures and has lots of features. it's taken me a while to get used to it going from a pear i phone to lucent but it's better than my alcon and was 1/4 the cost. don't miss my alcon at all. love the spam call feature.,True
ORD331627,ID0709968768,2022-12-06,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,44.27,-37.8139801,144.9363859,25,Summer,False,0.95068,hearing and microphone is out the condition of phone was in great shape! whats bad: hearing and microphone doesn't work for what i've paid for the phone everything should had been working superbly. last five digits of the (imei & s/n 98269 -- 6hg04 ) so if you get this phone don't be surprise that it does't function properly.,False
ORD380142,ID2177825297,2022-11-09,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400,107.98,-37.8125914,145.0122258,0,Spring,True,1.52218,"love xiaomi great phone, great price, great storage",True
ORD188713,ID3094966842,2022-01-18,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",12260,81.979,-37.80410429999999,144.94787340000005,0,Summer,True,0.95649,broke after2 weeks sadly it just stopped working after 2 weeks. cant do anythign to turn it back on,False
ORD109508,ID0844490767,2022-12-30,Thompson,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 1)]",19755,73.256,-37.8206703,144.94887219999995,0,Summer,False,0.90423,five stars very pleased with droid,True
ORD195144,ID1542137496,2022-06-11,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Universe Note', 2)]",13510,48.537,-37.8148609,144.9625497,25,Winter,False,0.74286,"works great for us for video calling, for kids watching videos",True
ORD284701,ID3106293375,2022-03-27,Thompson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,65.743,-37.8066559,144.93273349999996,0,Autumn,True,1.42764,faulty connection drops the signal every few minutes. can't make calls or use the internet when it happens . very unreliable.,False
ORD010730,ID6167489479,2022-09-16,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,75.08,-37.8169115,144.9617505,0,Spring,False,0.71109,four stars very nice works great not a 5 because it is not new,True
ORD171271,ID4520380542,2022-05-12,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('iStream', 1)]",4835,,-37.8176118,144.95922030000003,0,Autumn,False,0.91501,sending back battery to bad,False
ORD427569,ID1492410203,2022-05-12,,"[('iStream', 1), ('Olivia x460', 1)]",1375,52.904,-37.8040912,144.9634073,25,Autumn,False,,very good very good product,True
ORD022964,ID0589449823,2022-07-05,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('pearTV', 2)]",16305,59.043,-37.8094971,144.9722022,25,Winter,True,1.03924,"big screen love the large screen! pear goofed when they eliminated the separate jack for head phones forcing you to choose, charge or listen. button is highly sensitive and often unlocks when i just want to check the time. lots of memory and slim design.",True
ORD218145,ID0035354783,2022-03-13,Thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",29890,32.416,-37.8079709,144.9518889,50,Autumn,False,0.67356,"fantastic phone everything works great, nothing bad to say about this phone! i love it!",True
ORD287533,ID0387152991,2022-04-05,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",11220,32.428,-37.8053849,144.94865,50,Autumn,True,0.82314,phone defective home button stop working wifi doesn't stay connected,False
ORD166555,ID0664371575,2022-12-12,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 1)]",22800,49.733,-37.8206269,144.96687830000005,25,Summer,False,0.32618,as advertised just as advertised. a great phone for a great price in great condition,True
ORD491785,ID1889073821,2022-08-10,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('iAssist Line', 2), ('iStream', 1)]",16690,48.046,-37.80892,144.98255,25,Winter,True,1.12175,bad refurbished the screen was too dark even with brightness at 100% the screen didnt look the way is supposed to,False
ORD182737,ID6167191702,2022-10-03,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,101.75,-37.8188006,144.9549405,0,Spring,True,0.97181,"best phone i,ve had great pitchers",True
ORD081580,ID0312719437,2022-06-16,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Alcon 10', 2)]",22540,84.662,-37.8001482,144.9614906,0,Winter,True,1.88487,good product & price excelent phone,True
ORD392671,ID2781290208,2022-02-02,Thompson,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,,-37.8221958,144.9539584,0,Summer,False,1.22094,love this item!! the phone was received just as stated in the description. everything as expected. i really like it amazing !!!!! :),True
ORD077203,ID0030942994,2022-09-15,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",16260,56.866,-37.8092583,144.9523112,25,Spring,False,0.59754,love my new phone. way better than the s series in my opinion this is the first note i've owned. very pleased.,True
ORD175311,ID0710041394,2022-07-18,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('iStream', 2)]",11390,76.45,-37.811232,144.9354874,0,Winter,True,1.03108,as advertised it took me a while to get used to the bigger screen vs a 5c but it is as advertised. it has a better camera and battery for sure. no real issues with it. it is a better deal than buying a brand new phone and i can't tell much difference,True
ORD282418,ID0560997606,2022-01-22,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 1)]",13085,72.45,-37.8098999,144.9358427,25,Summer,True,1.03442,excellent works good so far.,True
ORD147240,ID2247272473,2022-12-18,Nickolson,"[('pearTV', 1), ('Universe Note', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",21160,54.379,-37.8162389,144.9637619,0,Summer,False,0.57267,it didn't even work the mobile was received not working and with no spen and also the cable included was micro usb even though it's a type c mobile,False
ORD376743,ID0033085576,2022-04-28,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('pearTV', 2), ('Universe Note', 2)]",46060,31.653,-37.8111049,144.95678590000003,50,Autumn,False,0.8722,no regrets i like everything about this note 9.its excellent,True
ORD255828,ID0746912868,2022-01-07,,"[('Toshika 750', 2), ('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",24940,77.806,-37.8255378,144.9847156,0,Summer,False,,five stars perfect condition,True
ORD096731,ID0711334295,2022-11-30,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,79.16,-37.8065665,144.95933290000005,25,Spring,True,1.27492,easy to set up ready to use in minutes.,True
ORD208727,ID0575552042,2022-05-11,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",34080,53.168,-37.8263573,144.98599209999998,25,Autumn,False,1.68423,great! i am very pleased with my j5. i've had it months now; it's super fast and no problems at all. it was a wonderful purchase. had no problems where the condition is concerned. thumbs up to the seller.,True
ORD444453,ID2264456709,2022-12-22,Nickolson,"[('iStream', 2), ('pearTV', 1)]",6610,,-37.8257491,144.96021240000005,0,Summer,False,1.1439,"don't waste your money this was never what i would call excellent, but after 3 months i can't even text. very bad. my wife got one too and hers is not a lot better.",False
ORD127810,ID4735909069,2022-01-03,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",4985,47.23,-37.8041733,144.9501706,50,Summer,True,0.98472,"only problem was that this black isn't black it's a dark blue, but otherwise great phone super well made phone by asus, i definitely recommend to everyone needing a phone.",True
ORD158386,ID0282852693,2022-09-04,Bakers,"[('iStream', 1), ('Lucent 330S', 1)]",1380,82.918,-37.7964505,145.0087756,0,Spring,False,1.92162,great phone the s6 edge is by far the coolest phone i have used.,True
ORD371162,ID0702364058,2022-05-23,,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,60.225,-37.8055715,144.9418302,25,Autumn,True,,four stars very nice phone. but in my humble opinion s7 is more beautiful than this.,True
ORD013153,ID0283334285,2022-02-13,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Toshika 750', 1)]",9910,100.659,-37.7995235,144.95369159999996,0,Summer,True,1.57542,great stuff awesome! no glitches or appearance mishaps so far 😊😊😊,True
ORD230507,ID3146808093,2022-04-24,Bakers,"[('pearTV', 2), ('Thunder line', 1)]",14800,48.66,-37.8104417,144.98453840000005,25,Autumn,False,0.94176,"deeply satisfied been using the phone for about a month, it's top class.",True
ORD418817,ID0298045608,2022-05-19,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",10210,50.219,-37.8255027,144.9653719,0,Autumn,False,0.85224,devuelvan mi dinero no compren esto por que son unos estafadores no me quieren devolver mi dinero que devolvi este telefono que estaba dañado,False
